0.0679614	0.656699	0.970985	0.644213	1.31368
0.068716	0.540925	1.12136	0.520941	1.4903
0.0694791	0.375547	1.01154	0.368935	1.36716
0.0702506	0.38458	0.771477	0.398324	1.0878
0.0710306	0.55024	0.698567	0.569242	0.997963
0.0718194	0.651129	0.850476	0.658065	1.17193
0.0726169	0.558134	0.990602	0.554657	1.33808
0.0734232	0.390414	0.913914	0.39419	1.25282
0.0742385	0.352882	0.700005	0.376022	1.00238
0.0750629	0.483671	0.591371	0.519013	0.870137
0.0758964	0.620194	0.688441	0.65026	0.980091
0.0767391	0.600958	0.843621	0.617728	1.16396
0.0775913	0.448836	0.853048	0.461937	1.17975
0.0784528	0.332923	0.69215	0.358493	0.99194
0.079324	0.373922	0.527283	0.417416	0.793643
0.0802048	0.518518	0.518047	0.569565	0.777237
0.0810954	0.607638	0.647622	0.651104	0.92906
0.0819959	0.547429	0.75587	0.578445	1.06105
0.0829064	0.399007	0.716164	0.427127	1.01839
0.083827	0.306843	0.559683	0.346305	0.832402
0.0847578	0.352963	0.430666	0.409238	0.673817
0.085699	0.483899	0.437016	0.549058	0.675943
0.0866506	0.570507	0.551381	0.630806	0.811568
0.0876128	0.531175	0.64865	0.579232	0.931956
0.0885856	0.400952	0.628524	0.441718	0.912594
0.0895693	0.291989	0.502692	0.338001	0.762141
0.0905639	0.291614	0.374485	0.35232	0.603373
0.0915695	0.391048	0.34209	0.465286	0.558167
0.0925863	0.50016	0.416612	0.577479	0.645281
0.0936144	0.526433	0.520869	0.595511	0.773863
0.0946539	0.44811	0.559643	0.505311	0.826191
0.095705	0.325357	0.496523	0.377047	0.752972
0.0967677	0.248152	0.37668	0.305598	0.605505
0.0978422	0.267177	0.285108	0.338267	0.487994
0.0989287	0.360202	0.279798	0.444039	0.4755
0.100027	0.453864	0.35201	0.541707	0.561871
0.101138	0.478995	0.438681	0.560404	0.671255
0.102261	0.417504	0.471532	0.487223	0.71722
0.103396	0.310244	0.424303	0.371316	0.662829
0.104545	0.225343	0.326452	0.28681	0.541028
0.105705	0.212214	0.238588	0.283243	0.426825
0.106879	0.272076	0.210523	0.35638	0.385302
0.108066	0.361276	0.250862	0.455112	0.43148
0.109266	0.421413	0.325546	0.516034	0.525485
0.110479	0.415088	0.382483	0.501893	0.601542
0.111706	0.345737	0.384146	0.421022	0.609235
0.112946	0.252189	0.327993	0.318926	0.541383
0.114201	0.184075	0.244608	0.250014	0.43426
0.115469	0.173923	0.177501	0.247315	0.343516
0.116751	0.221337	0.158118	0.306659	0.312102
0.118047	0.296067	0.19016	0.391916	0.348476
0.119358	0.35606	0.250279	0.45607	0.425272
0.120684	0.369518	0.302644	0.465612	0.496525
0.122024	0.329569	0.318153	0.415813	0.5224
0.123379	0.255362	0.288118	0.330594	0.488204
0.124749	0.180779	0.226506	0.248902	0.409188
0.126134	0.137543	0.161157	0.205569	0.32066
0.127534	0.141128	0.119563	0.215987	0.259884
0.128951	0.185379	0.116429	0.270971	0.249063
0.130382	0.247111	0.148372	0.342801	0.286872
0.13183	0.297437	0.197136	0.398497	0.351164
0.133294	0.314251	0.238807	0.413907	0.410244
0.134774	0.290585	0.254343	0.382732	0.436908
0.136271	0.236008	0.236889	0.317498	0.419104
0.137784	0.171411	0.193342	0.243083	0.363353
0.139314	0.120016	0.140304	0.186206	0.290525
0.140861	0.0985016	0.0967637	0.165324	0.226551
0.142425	0.111506	0.0767091	0.184622	0.192268
0.144006	0.151064	0.0844558	0.233753	0.196242
0.145606	0.200554	0.114029	0.292708	0.232812
0.147222	0.241195	0.15228	0.339497	0.285371
0.148857	0.258554	0.184144	0.357683	0.333078
0.15051	0.246899	0.197939	0.341287	0.35826
0.152181	0.210246	0.188926	0.295798	0.351952
0.153871	0.160187	0.160168	0.235447	0.315994
0.15558	0.11161	0.120789	0.178062	0.261468
0.157307	0.0778838	0.0825294	0.139387	0.204415
0.159054	0.0670375	0.0558874	0.128618	0.160523
0.16082	0.0799221	0.0470922	0.146326	0.140501
0.162606	0.110638	0.0566891	0.185049	0.147417
0.164412	0.148804	0.0799399	0.23207	0.176526
0.166237	0.182812	0.108678	0.273324	0.217304
0.168083	0.203035	0.133902	0.297247	0.25685
0.16995	0.204168	0.148297	0.297566	0.283545
0.171837	0.186178	0.14801	0.274418	0.289982
0.173745	0.153821	0.133309	0.233755	0.274468
0.175674	0.115023	0.108112	0.185374	0.240932
0.177625	0.0786718	0.0786496	0.140237	0.197442
0.179597	0.0524343	0.0517109	0.107808	0.153886
0.181592	0.0410961	0.032962	0.094015	0.119476
0.183608	0.0457514	0.0257245	0.100242	0.100686
0.185647	0.0639071	0.0304396	0.123426	0.100039
0.187708	0.0903621	0.0448514	0.157114	0.115913
0.189793	0.118568	0.0647691	0.19312	0.14327
0.1919	0.142122	0.0851648	0.223367	0.175036
0.194031	0.156056	0.101323	0.241505	0.203756
0.196185	0.157697	0.10979	0.244009	0.223142
0.198364	0.146976	0.108957	0.230612	0.22922
0.200567	0.12619	0.0992001	0.204058	0.220888
0.202794	0.0993491	0.0826136	0.169328	0.199868
0.205045	0.0712776	0.0624391	0.132532	0.170122
0.207322	0.0466644	0.0423441	0.0997277	0.136922
0.209624	0.0292472	0.0257029	0.0758657	0.105789
0.211952	0.0212554	0.015014	0.0640486	0.0814959
0.214306	0.0231731	0.0115415	0.0651782	0.0673198
0.216685	0.0338241	0.0152137	0.0780055	0.0646256
0.219091	0.0507192	0.024764	0.0995243	0.0728155
0.221524	0.0705779	0.0380571	0.125599	0.0896052
0.223984	0.0899157	0.0525222	0.151699	0.111538
0.226471	0.105597	0.0656077	0.173619	0.134626
0.228986	0.115276	0.0751811	0.188062	0.155004
0.231529	0.117661	0.0798187	0.193035	0.169491
0.2341	0.112609	0.0789541	0.188016	0.175988
0.236699	0.101035	0.0728811	0.173887	0.17368
0.239327	0.0846837	0.0626296	0.152695	0.163035
0.241985	0.0658179	0.0497498	0.127272	0.145615
0.244672	0.0468669	0.0360458	0.100798	0.123776
0.247389	0.0300946	0.0233043	0.0763671	0.100285
0.250136	0.0173251	0.0130553	0.0566081	0.0779232
0.252913	0.00975465	0.00639338	0.0434082	0.0591415
0.255722	0.00786358	0.00387591	0.0377527	0.0457853
0.258561	0.0114243	0.00550121	0.039692	0.0389282
0.261433	0.019594	0.0107594	0.0484188	0.0388148
0.264335	0.0310689	0.0187408	0.0624364	0.0449076
0.267271	0.0442745	0.0282804	0.0797839	0.0560186
0.270239	0.0575661	0.0381178	0.0982894	0.0704994
0.273239	0.0694137	0.0470508	0.115817	0.0864619
0.276273	0.0785558	0.0540657	0.130485	0.102001
0.279341	0.0841061	0.0584333	0.140831	0.115393
0.282443	0.085611	0.0597628	0.14592	0.125258
0.285579	0.0830555	0.058014	0.14539	0.130663
0.28875	0.0768249	0.0534715	0.139431	0.131177
0.291957	0.067631	0.046687	0.128721	0.126863
0.295199	0.0564156	0.0384019	0.114318	0.118231
0.298477	0.0442414	0.0294577	0.0975349	0.10615
0.301791	0.0321846	0.0207064	0.0797984	0.0917353
0.305142	0.0212371	0.0129295	0.0625191	0.0762316
0.30853	0.0122273	0.00677077	0.0469733	0.0608904
0.311956	0.00576265	0.00268952	0.0342105	0.0468649
0.31542	0.00219857	0.000934517	0.024989	0.0351224
0.318923	0.00163067	0.00153934	0.0197418	0.0263823
0.322464	0.00390997	0.00433676	0.0185722	0.0210808
0.326045	0.00867596	0.00898875	0.0212751	0.0193618
0.329665	0.015403	0.0150277	0.0273797	0.0210918
0.333326	0.0234549	0.0219041	0.0362072	0.0258945
0.337027	0.0321417	0.0290363	0.0469373	0.0332002
0.340769	0.0407753	0.0358577	0.0586785	0.0423034
0.344553	0.0487186	0.0418583	0.0705345	0.0524246
0.348379	0.0554262	0.0466186	0.0816655	0.062771
0.352248	0.0604743	0.0498323	0.0913375	0.0725909
0.356159	0.0635793	0.0513202	0.0989609	0.0812201
0.360114	0.0646046	0.051033	0.104114	0.0881175
0.364113	0.0635576	0.0490445	0.106556	0.0928884
0.368156	0.0605772	0.0455383	0.106222	0.0952964
0.372244	0.055914	0.0407875	0.103216	0.0952644
0.376377	0.0499059	0.0351304	0.0977881	0.0928646
0.380557	0.0429507	0.0289451	0.090305	0.0883016
0.384783	0.0354777	0.0226233	0.0812232	0.0818893
0.389055	0.02792	0.0165457	0.0710539	0.0740231
0.393375	0.0206903	0.0110606	0.0603315	0.0651514
0.397743	0.0141589	0.00646624	0.0495831	0.0557465
0.40216	0.00863731	0.00299719	0.0393024	0.0462775
0.406626	0.0043663	0.000816249	0.0299276	0.0371862
0.411141	0.00150858	1.04204e-05	0.0218242	0.0288667
0.415706	0.000146721	0.000591582	0.0152738	0.02165
0.420322	0.000285237	0.002501	0.010468	0.015793
0.42499	0.00185632	0.00561708	0.007507	0.0114726
0.429709	0.00472866	0.00976562	0.00640324	0.00878434
0.43448	0.0087185	0.0147317	0.00708805	0.00774456
0.439305	0.013602	0.0202727	0.00942181	0.00829669
0.444183	0.0191287	0.0261311	0.0132059	0.0103199
0.449115	0.0250339	0.0320474	0.0181963	0.0136395
0.454102	0.0310522	0.0377713	0.0241174	0.0180396
0.459145	0.0369279	0.0430723	0.0306757	0.0232747
0.464243	0.0424255	0.0477481	0.0375734	0.029083
0.469398	0.0473375	0.0516308	0.0445201	0.0351978
0.47461	0.0514908	0.0545917	0.0512429	0.0413584
0.47988	0.0547509	0.0565437	0.0574959	0.04732
0.485209	0.0570241	0.0574422	0.0630663	0.0528613
0.490597	0.0582582	0.0572836	0.0677795	0.0577905
0.496044	0.0584416	0.0561031	0.0715018	0.0619505
0.501553	0.0576002	0.0539709	0.0741419	0.0652209
0.507122	0.0557946	0.0509874	0.0756502	0.0675195
0.512753	0.0531148	0.0472775	0.0760171	0.0688018
0.518447	0.0496758	0.0429853	0.0752698	0.0690596
0.524204	0.0456112	0.0382677	0.0734683	0.0683178
0.530024	0.0410685	0.0332886	0.0707012	0.0666316
0.53591	0.0362026	0.0282132	0.06708	0.0640813
0.541861	0.0311712	0.0232027	0.0627342	0.0607687
0.547878	0.0261291	0.01841	0.0578059	0.0568117
0.553961	0.0212246	0.0139753	0.0524448	0.0523395
0.560113	0.0165949	0.0100229	0.0468029	0.047488
0.566332	0.0123635	0.00665889	0.0410305	0.0423956
0.572621	0.0086374	0.00396896	0.0352719	0.0371985
0.578979	0.00550534	0.00201772	0.0296623	0.0320278
0.585408	0.00303675	0.000848126	0.0243249	0.0270058
0.591909	0.00128122	0.000481762	0.0193684	0.0222439
0.598481	0.000268537	0.000919635	0.014886	0.0178405
0.605127	9.28529e-06	0.00214345	0.0109539	0.0138791
0.611846	0.000495892	0.00411728	0.00763089	0.010428
0.61864	0.001704	0.00678952	0.00495857	0.00753949
0.62551	0.00359419	0.0100951	0.00296154	0.00525007
0.632456	0.00611383	0.0139578	0.00164828	0.00358061
0.639478	0.0091992	0.0182928	0.00101227	0.00253724
0.646579	0.0127776	0.0230087	0.0010333	0.0021124
0.653759	0.0167695	0.0280103	0.00167904	0.00228599
0.661018	0.0210906	0.0332008	0.00290666	0.00302687
0.668358	0.025654	0.0384836	0.00466454	0.00429434
0.67578	0.0303722	0.0437645	0.00689408	0.00603976
0.683284	0.0351586	0.0489533	0.00953136	0.00820815
0.690871	0.0399291	0.0539652	0.0125089	0.0107398
0.698543	0.0446041	0.0587223	0.015757	0.0135718
0.706299	0.0491089	0.0631545	0.0192057	0.0166396
0.714142	0.0533752	0.0672	0.0227856	0.019878
0.722072	0.0573418	0.0708063	0.0264294	0.0232231
0.73009	0.0609551	0.0739302	0.0300726	0.0266126
0.738197	0.0641698	0.0765383	0.0336549	0.0299872
0.746394	0.0669488	0.0786064	0.0371205	0.0332915
0.754682	0.0692632	0.0801198	0.0404188	0.0364744
0.763062	0.0710927	0.0810727	0.0435049	0.0394896
0.771535	0.072425	0.0814679	0.0463398	0.0422964
0.780103	0.0732553	0.081316	0.0488906	0.0448594
0.788765	0.0735865	0.0806347	0.0511306	0.0471492
0.797523	0.073428	0.0794484	0.0530391	0.0491418
0.806379	0.0727956	0.0777874	0.0546013	0.0508191
0.815333	0.0717106	0.0756866	0.0558082	0.0521685
0.824387	0.0701992	0.0731854	0.0566561	0.0531827
0.833541	0.068292	0.0703264	0.0571462	0.0538592
0.842797	0.0660231	0.0671549	0.0572845	0.0542004
0.852155	0.0634296	0.0637179	0.0570811	0.0542129
0.861618	0.0605506	0.0600638	0.0565498	0.053907
0.871185	0.0574272	0.0562412	0.0557078	0.0532967
0.880859	0.0541012	0.0522987	0.0545749	0.0523987
0.89064	0.0506151	0.048284	0.0531733	0.0512326
0.90053	0.0470112	0.0442439	0.0515273	0.0498197
0.91053	0.0433312	0.0402232	0.0496622	0.0481834
0.92064	0.039616	0.0362647	0.0476047	0.0463481
0.930863	0.0359049	0.0324088	0.045382	0.0443393
0.941199	0.0322357	0.0286932	0.0430216	0.0421827
0.951651	0.0286441	0.0251526	0.040551	0.0399047
0.962218	0.0251637	0.0218186	0.0379971	0.0375311
0.972902	0.0218254	0.0187198	0.0353865	0.0350877
0.983706	0.0186579	0.0158811	0.0327447	0.0325992
0.994629	0.0156868	0.0133243	0.0300963	0.0300899
1.00567	0.0129354	0.0110679	0.0274645	0.0275827
1.01684	0.0104237	0.0091271	0.0248712	0.0250995
1.02813	0.00816927	0.00751373	0.0223367	0.0226607
1.03955	0.00618676	0.00623664	0.0198798	0.0202854
1.05109	0.00448809	0.00530161	0.0175177	0.0179909
1.06276	0.00308253	0.00471161	0.0152658	0.0157932
1.07456	0.0019768	0.00446688	0.0131377	0.0137065
1.0865	0.00117514	0.00456514	0.0111454	0.0117434
1.09856	0.000679493	0.00500176	0.00929924	0.00991481
1.11076	0.000489572	0.00576997	0.00760778	0.00823016
1.12309	0.000603055	0.006861	0.00607802	0.00669716
1.13556	0.00101572	0.00826433	0.0047154	0.00532203
1.14817	0.00172159	0.00996787	0.00352382	0.00410951
1.16092	0.0027131	0.0119581	0.00250581	0.00306291
1.17381	0.00398126	0.0142204	0.00166254	0.00218422
1.18685	0.0055158	0.016739	0.000993915	0.00147413
1.20003	0.00730533	0.0194974	0.0004987	0.000932198
1.21335	0.00933748	0.0224784	0.000174582	0.000556853
1.22683	0.0115991	0.0256642	1.82709e-05	0.00034554
1.24045	0.0140762	0.0290368	2.55965e-05	0.000294782
1.25422	0.0167546	0.0325778	0.000191598	0.000400282
1.26815	0.0196192	0.036269	0.000510618	0.000657007
1.28223	0.022655	0.0400919	0.000976386	0.00105927
1.29647	0.0258467	0.0440284	0.00158211	0.00160083
1.31087	0.0291788	0.0480604	0.00232056	0.00227496
1.32542	0.0326359	0.0521705	0.00318414	0.00307453
1.34014	0.0362028	0.0563414	0.00416496	0.00399207
1.35502	0.0398644	0.0605564	0.00525493	0.00501988
1.37007	0.0436057	0.0647994	0.0064458	0.00615004
1.38528	0.0474122	0.0690549	0.00772922	0.00737452
1.40066	0.0512699	0.073308	0.00909682	0.00868521
1.41622	0.055165	0.0775445	0.0105403	0.010074
1.43194	0.0590842	0.0817511	0.0120512	0.0115328
1.44784	0.0630148	0.085915	0.0136216	0.0130535
1.46392	0.0669447	0.0900243	0.0152432	0.0146284
1.48017	0.0708622	0.0940678	0.0169084	0.0162497
1.49661	0.0747563	0.0980353	0.0186094	0.0179097
1.51323	0.0786166	0.101917	0.0203389	0.0196012
1.53003	0.0824333	0.105704	0.0220898	0.0213171
1.54702	0.0861971	0.109389	0.0238551	0.0230506
1.5642	0.0898997	0.112964	0.0256284	0.024795
1.58157	0.093533	0.116422	0.0274033	0.0265441
1.59913	0.0970896	0.119758	0.0291741	0.028292
1.61689	0.100563	0.122967	0.030935	0.030033
1.63484	0.103947	0.126045	0.0326808	0.0317618
1.653	0.107236	0.128986	0.0344066	0.0334733
1.67135	0.110425	0.131789	0.0361079	0.035163
1.68991	0.11351	0.13445	0.0377802	0.0368263
1.70867	0.116487	0.136969	0.0394197	0.0384594
1.72765	0.119352	0.139342	0.0410228	0.0400584
1.74683	0.122103	0.14157	0.0425861	0.0416199
1.76623	0.124737	0.143652	0.0441067	0.0431409
1.78584	0.127253	0.145587	0.0455819	0.0446186
1.80567	0.129648	0.147377	0.0470093	0.0460504
1.82572	0.131923	0.149021	0.0483868	0.0474341
1.84599	0.134075	0.150522	0.0497125	0.0487678
1.86649	0.136105	0.151881	0.0509849	0.0500497
1.88722	0.138013	0.153099	0.0522026	0.0512784
1.90817	0.139799	0.154179	0.0533646	0.0524528
1.92936	0.141464	0.155123	0.0544699	0.0535718
1.95079	0.143009	0.155934	0.055518	0.0546346
1.97245	0.144434	0.156614	0.0565083	0.0556407
1.99435	0.145742	0.157167	0.0574406	0.0565898
2.0165	0.146933	0.157595	0.0583148	0.0574817
2.03889	0.14801	0.157902	0.059131	0.0583163
2.06153	0.148975	0.158092	0.0598894	0.0590938
2.08442	0.14983	0.158168	0.0605905	0.0598145
2.10756	0.150576	0.158133	0.0612347	0.0604788
2.13097	0.151218	0.157991	0.0618227	0.0610873
2.15463	0.151756	0.157747	0.0623552	0.0616406
2.17856	0.152194	0.157403	0.062833	0.0621396
2.20275	0.152534	0.156964	0.0632572	0.062585
2.22721	0.152779	0.156433	0.0636287	0.062978
2.25194	0.152932	0.155815	0.0639487	0.0633194
2.27694	0.152997	0.155113	0.0642182	0.0636105
2.30223	0.152975	0.15433	0.0644386	0.0638524
2.32779	0.15287	0.153472	0.0646112	0.0640464
2.35364	0.152684	0.152541	0.0647371	0.0641936
2.37977	0.152421	0.151541	0.0648179	0.0642955
2.4062	0.152084	0.150476	0.0648548	0.0643533
2.43292	0.151676	0.149349	0.0648493	0.0643685
2.45993	0.151199	0.148164	0.0648029	0.0643424
2.48725	0.150657	0.146925	0.0647169	0.0642766
2.51487	0.150052	0.145634	0.0645928	0.0641723
2.54279	0.149387	0.144296	0.0644322	0.064031
2.57103	0.148665	0.142913	0.0642363	0.0638543
2.59958	0.14789	0.141488	0.0640068	0.0636434
2.62844	0.147063	0.140025	0.063745	0.0633999
2.65763	0.146187	0.138526	0.0634524	0.0631251
2.68714	0.145265	0.136994	0.0631304	0.0628206
2.71698	0.144299	0.135433	0.0627804	0.0624875
2.74715	0.143293	0.133844	0.0624038	0.0621275
2.77765	0.142248	0.132231	0.0620019	0.0617417
2.8085	0.141167	0.130596	0.0615761	0.0613316
2.83968	0.140052	0.128942	0.0611278	0.0608985
2.87121	0.138905	0.12727	0.0606581	0.0604435
2.9031	0.137729	0.125583	0.0601685	0.0599681
2.93533	0.136526	0.123883	0.05966	0.0594735
2.96793	0.135298	0.122172	0.0591339	0.0589608
3.00088	0.134047	0.120453	0.0585914	0.0584312
3.03421	0.132774	0.118727	0.0580336	0.0578859
3.0679	0.131482	0.116995	0.0574617	0.0573259
3.10196	0.130173	0.115261	0.0568766	0.0567524
3.13641	0.128848	0.113524	0.0562795	0.0561665
3.17124	0.127509	0.111788	0.0556714	0.055569
3.20645	0.126157	0.110052	0.0550531	0.0549611
3.24205	0.124795	0.10832	0.0544258	0.0543436
3.27805	0.123423	0.106591	0.0537902	0.0537175
3.31445	0.122043	0.104868	0.0531473	0.0530837
3.35126	0.120656	0.103152	0.0524979	0.052443
3.38847	0.119264	0.101443	0.0518429	0.0517962
3.4261	0.117868	0.0997429	0.0511829	0.0511441
3.46414	0.116469	0.0980526	0.0505187	0.0504876
3.50261	0.115069	0.096373	0.0498512	0.0498272
3.5415	0.113667	0.094705	0.0491809	0.0491638
3.58083	0.112267	0.0930494	0.0485085	0.048498
3.62059	0.110867	0.0914069	0.0478346	0.0478303
3.66079	0.10947	0.0897784	0.0471599	0.0471615
3.70144	0.108076	0.0881644	0.0464849	0.0464921
3.74254	0.106686	0.0865656	0.0458102	0.0458227
3.7841	0.105301	0.0849825	0.0451362	0.0451537
3.82612	0.103921	0.0834156	0.0444635	0.0444858
3.8686	0.102548	0.0818655	0.0437926	0.0438193
3.91156	0.101181	0.0803326	0.0431238	0.0431547
3.955	0.0998227	0.0788171	0.0424576	0.0424925
3.99891	0.0984721	0.0773196	0.0417943	0.041833
4.04332	0.0971302	0.0758404	0.0411345	0.0411766
4.08821	0.0957976	0.0743796	0.0404783	0.0405237
4.13361	0.0944747	0.0729376	0.0398262	0.0398746
4.17951	0.0931619	0.0715146	0.0391784	0.0392297
4.22592	0.0918598	0.0701107	0.0385352	0.0385892
4.27285	0.0905686	0.0687262	0.037897	0.0379534
4.32029	0.0892887	0.0673611	0.0372639	0.0373226
4.36827	0.0880205	0.0660156	0.0366362	0.036697
4.41677	0.0867643	0.0646897	0.0360141	0.0360768
4.46582	0.0855203	0.0633836	0.0353978	0.0354623
4.5154	0.0842887	0.0620971	0.0347875	0.0348536
4.56554	0.08307	0.0608305	0.0341833	0.0342509
4.61624	0.0818641	0.0595836	0.0335855	0.0336544
4.6675	0.0806714	0.0583564	0.0329941	0.0330642
4.71933	0.0794919	0.0571489	0.0324093	0.0324805
4.77173	0.0783258	0.055961	0.0318312	0.0319034
4.82472	0.0771733	0.0547927	0.0312599	0.0313329
4.87829	0.0760345	0.0536439	0.0306955	0.0307693
4.93246	0.0749094	0.0525144	0.0301381	0.0302125
4.98723	0.0737981	0.0514042	0.0295878	0.0296627
5.04261	0.0727007	0.0503132	0.0290446	0.0291199
5.0986	0.0716172	0.0492411	0.0285085	0.0285841
5.15522	0.0705476	0.0481879	0.0279796	0.0280555
5.21246	0.0694921	0.0471534	0.027458	0.0275341
5.27034	0.0684505	0.0461375	0.0269436	0.0270198
5.32887	0.0674229	0.0451399	0.0264366	0.0265127
5.38804	0.0664092	0.0441605	0.0259368	0.0260129
5.44787	0.0654095	0.0431991	0.0254443	0.0255203
5.50836	0.0644236	0.0422555	0.0249591	0.025035
5.56953	0.0634516	0.0413295	0.0244812	0.0245569
5.63137	0.0624935	0.0404209	0.0240106	0.024086
5.6939	0.061549	0.0395296	0.0235472	0.0236223
5.75713	0.0606182	0.0386552	0.0230911	0.0231657
5.82106	0.0597009	0.0377976	0.0226421	0.0227164
5.8857	0.0587972	0.0369566	0.0222004	0.0222741
5.95105	0.0579069	0.0361319	0.0217657	0.021839
6.01713	0.0570299	0.0353233	0.0213381	0.0214109
6.08395	0.0561661	0.0345307	0.0209176	0.0209898
6.1515	0.0553154	0.0337537	0.020504	0.0205756
6.21981	0.0544777	0.0329921	0.0200974	0.0201683
6.28888	0.0536529	0.0322458	0.0196976	0.0197679
6.35871	0.0528408	0.0315144	0.0193047	0.0193743
6.42932	0.0520414	0.0307978	0.0189185	0.0189874
6.50071	0.0512545	0.0300958	0.0185389	0.0186072
6.57289	0.05048	0.029408	0.0181661	0.0182336
6.64588	0.0497177	0.0287343	0.0177997	0.0178665
6.71968	0.0489676	0.0280744	0.0174399	0.0175059
6.79429	0.0482294	0.0274281	0.0170864	0.0171516
6.86974	0.0475031	0.0267953	0.0167393	0.0168038
6.94602	0.0467885	0.0261755	0.0163985	0.0164621
7.02315	0.0460855	0.0255688	0.0160639	0.0161267
7.10113	0.0453939	0.0249747	0.0157353	0.0157973
7.17999	0.0447136	0.0243931	0.0154128	0.015474
7.25971	0.0440445	0.0238238	0.0150963	0.0151566
7.34033	0.0433863	0.0232665	0.0147856	0.0148451
7.42183	0.042739	0.022721	0.0144808	0.0145394
7.50425	0.0421024	0.0221872	0.0141816	0.0142395
7.58758	0.0414764	0.0216648	0.0138881	0.0139451
7.67183	0.0408608	0.0211536	0.0136002	0.0136563
7.75702	0.0402555	0.0206533	0.0133177	0.013373
7.84315	0.0396603	0.0201639	0.0130406	0.0130951
7.93024	0.0390751	0.019685	0.0127689	0.0128225
8.0183	0.0384997	0.0192165	0.0125023	0.0125552
8.10734	0.0379341	0.0187581	0.012241	0.012293
8.19736	0.037378	0.0183098	0.0119847	0.0120359
8.28839	0.0368313	0.0178712	0.0117334	0.0117837
8.38042	0.0362939	0.0174423	0.011487	0.0115365
8.47348	0.0357656	0.0170227	0.0112455	0.0112942
8.56757	0.0352463	0.0166124	0.0110087	0.0110566
8.66271	0.0347358	0.0162111	0.0107766	0.0108237
8.7589	0.0342341	0.0158186	0.0105491	0.0105954
8.85616	0.033741	0.0154349	0.0103261	0.0103716
8.9545	0.0332563	0.0150597	0.0101076	0.0101523
9.05393	0.0327799	0.0146928	0.00989343	0.0099374
9.15446	0.0323117	0.014334	0.00968357	0.00972678
9.25612	0.0318515	0.0139833	0.00947793	0.00952038
9.3589	0.0313993	0.0136404	0.00927645	0.00931815
9.46282	0.0309548	0.0133052	0.00907903	0.00911999
9.5679	0.030518	0.0129775	0.00888563	0.00892585
9.67414	0.0300887	0.0126571	0.00869615	0.00873565
9.78156	0.0296669	0.012344	0.00851053	0.00854931
9.89018	0.0292523	0.0120379	0.00832871	0.00836678
